uniqID,strain,cmpd,dose,time,rep,value,peptides
g0002,WT,drugA,1.25,2,1,1198.097,
g0002,WT,drugA,1.25,2,2,1091.5273,
g0002,WT,drugA,1.25,2,3,1264.2022,
g0002,WT,drugA,2.5,2,1,1005.4857,
g0002,WT,drugA,2.5,2,2,1272.3364,
g0002,WT,drugA,2.5,2,3,1156.0536,
g0002,WT,drugA,5,2,1,1197.5316,
g0002,WT,drugA,5,2,2,1056.4705,
g0002,WT,drugA,5,2,3,1217.4857,
g0002,WT,drugA,10,2,2,1247.9993,
g0002,WT,drugA,10,2,3,1425.6846,
g0002,WT,drugA,20,2,1,1233.425,
g0002,WT,drugA,20,2,2,1324.4923,
g0002,WT,drugA,20,2,3,1240.2592,
g0002,WT,drugA,40,2,1,1098.7861,
g0002,WT,drugA,40,2,2,1286.4143,
g0002,WT,drugA,40,2,3,1217.9064,
g0002,WT,drugA,80,2,1,1355.1976,
g0002,WT,drugA,80,2,2,1629.0532,
g0002,WT,drugA,80,2,3,1361.6932,
g0002,WT,drugB,1.25,2,1,1113.6371,
g0002,WT,drugB,1.25,2,2,1363.954,
g0002,WT,drugB,1.25,2,3,1304.958,
g0002,WT,drugB,2.5,2,1,1150.4403,
g0002,WT,drugB,2.5,2,2,1226.4182,
g0002,WT,drugB,2.5,2,3,933.153,
g0002,WT,drugB,5,2,1,1135.2202,
g0002,WT,drugB,5,2,2,1067.0732,
g0002,WT,drugB,5,2,3,1407.8597,
g0002,WT,drugB,10,2,1,1140.5873,
g0002,WT,drugB,10,2,2,1067.2529,
g0002,WT,drugB,10,2,3,1312.134,
g0002,WT,drugB,20,2,1,1175.4371,
g0002,WT,drugB,20,2,2,1138.7887,
g0002,WT,drugB,20,2,3,1288.2156,
g0002,WT,drugB,40,2,1,1038.3652,
g0002,WT,drugB,40,2,2,1352.5631,
g0002,WT,drugB,40,2,3,934.2157,
g0002,WT,drugB,80,2,1,1488.2095,
g0002,WT,drugB,80,2,2,1306.8169,
g0002,WT,drugB,80,2,3,1231.4335,
g0002,WT,DMSO,0,2,1,1393.5749,
g0002,WT,DMSO,0,2,2,981.6466,
g0002,WT,DMSO,0,2,3,1096.3798,
g0002,WT,drugA,1.25,4,1,1282.5683,
g0002,WT,drugA,1.25,4,2,1060.8298,
g0002,WT,drugA,1.25,4,3,1099.2529,
g0002,WT,drugA,2.5,4,1,1222.1519,
g0002,WT,drugA,2.5,4,2,1336.5771,
g0002,WT,drugA,2.5,4,3,1369.3993,
g0002,WT,drugA,5,4,1,1302.1581,
g0002,WT,drugA,5,4,2,1076.0208,
g0002,WT,drugA,5,4,3,1146.41,
g0002,WT,drugA,10,4,1,1103.1451,
g0002,WT,drugA,10,4,2,1320.852,
g0002,WT,drugA,10,4,3,982.4445,
g0002,WT,drugA,20,4,1,1440.3832,
g0002,WT,drugA,20,4,2,1188.5244,
g0002,WT,drugA,20,4,3,1511.529,
g0002,WT,drugA,40,4,1,1349.2752,
g0002,WT,drugA,40,4,2,1228.7599,
g0002,WT,drugA,40,4,3,1169.6612,
g0002,WT,drugA,80,4,1,1622.6405,
g0002,WT,drugA,80,4,2,1602.2698,
g0002,WT,drugA,80,4,3,1913.2339,
g0002,WT,drugB,1.25,4,1,1140.3946,
g0002,WT,drugB,1.25,4,2,1100.8742,
g0002,WT,drugB,1.25,4,3,1012.3217,
g0002,WT,drugB,2.5,4,1,1062.0182,
g0002,WT,drugB,2.5,4,2,1113.3579,
g0002,WT,drugB,2.5,4,3,1373.2751,
g0002,WT,drugB,5,4,1,1326.7132,
g0002,WT,drugB,5,4,2,1132.2614,
g0002,WT,drugB,5,4,3,1196.0484,
g0002,WT,drugB,10,4,1,1336.4461,
g0002,WT,drugB,10,4,2,1248.6844,
g0002,WT,drugB,10,4,3,1048.0057,
g0002,WT,drugB,20,4,1,1013.3,
g0002,WT,drugB,20,4,2,1417.0318,
g0002,WT,drugB,20,4,3,1049.0054,
g0002,WT,drugB,40,4,1,1323.2885,
g0002,WT,drugB,40,4,2,1159.8121,
g0002,WT,drugB,40,4,3,1535.6511,
g0002,WT,drugB,80,4,2,1619.6311,
g0002,WT,drugB,80,4,3,1452.7698,
g0002,WT,DMSO,0,4,1,1230.8231,
g0002,WT,DMSO,0,4,2,1148.8819,
g0002,WT,DMSO,0,4,3,1192.6756,
g0002,WT,drugA,1.25,8,1,1019.3578,
g0002,WT,drugA,1.25,8,2,1078.4089,
g0002,WT,drugA,1.25,8,3,1086.4473,
g0002,WT,drugA,2.5,8,1,995.8013,
g0002,WT,drugA,2.5,8,2,1115.9952,
g0002,WT,drugA,2.5,8,3,1033.735,
g0002,WT,drugA,5,8,1,1266.7108,
g0002,WT,drugA,5,8,2,1106.6931,
g0002,WT,drugA,5,8,3,1293.7423,
g0002,WT,drugA,10,8,1,1338.5577,
g0002,WT,drugA,10,8,2,1386.7651,
g0002,WT,drugA,10,8,3,1013.3797,
g0002,WT,drugA,20,8,1,1472.9727,
g0002,WT,drugA,20,8,2,1367.4226,
g0002,WT,drugA,20,8,3,1467.1081,
g0002,WT,drugA,40,8,1,1565.5689,
g0002,WT,drugA,40,8,2,1267.6514,
g0002,WT,drugA,40,8,3,1284.1927,
g0002,WT,drugA,80,8,1,1908.7737,
g0002,WT,drugA,80,8,2,2299.9195,
g0002,WT,drugA,80,8,3,2190.4471,
g0002,WT,drugB,1.25,8,1,1143.1066,
g0002,WT,drugB,1.25,8,2,1328.6442,
g0002,WT,drugB,1.25,8,3,1218.948,
g0002,WT,drugB,2.5,8,1,1040.194,
g0002,WT,drugB,2.5,8,2,1342.061,
g0002,WT,drugB,2.5,8,3,1162.225,
g0002,WT,drugB,5,8,1,1153.5726,
g0002,WT,drugB,5,8,2,1238.7193,
g0002,WT,drugB,5,8,3,1203.1108,
g0002,WT,drugB,10,8,1,1300.8374,
g0002,WT,drugB,10,8,2,1428.6732,
g0002,WT,drugB,10,8,3,1324.7278,
g0002,WT,drugB,20,8,1,1222.091,
g0002,WT,drugB,20,8,2,1166.2917,
g0002,WT,drugB,20,8,3,1260.0235,
g0002,WT,drugB,40,8,1,1544.3713,
g0002,WT,drugB,40,8,2,1634.1628,
g0002,WT,drugB,40,8,3,1287.5033,
g0002,WT,drugB,80,8,1,2195.2531,
g0002,WT,drugB,80,8,2,1888.6641,
g0002,WT,drugB,80,8,3,2039.5191,
g0002,WT,DMSO,0,8,1,1192.7964,
g0002,WT,DMSO,0,8,2,1038.6079,
g0002,WT,DMSO,0,8,3,1289.7863,
g0002,WT,drugA,1.25,16,1,1050.2262,
g0002,WT,drugA,1.25,16,2,1270.0341,
g0002,WT,drugA,1.25,16,3,1030.7326,
g0002,WT,drugA,2.5,16,1,1468.1955,
g0002,WT,drugA,2.5,16,2,1180.6799,
g0002,WT,drugA,5,16,1,1312.3979,
g0002,WT,drugA,5,16,2,1131.3021,
g0002,WT,drugA,5,16,3,1441.0709,
g0002,WT,drugA,10,16,1,1284.4013,
g0002,WT,drugA,10,16,2,1321.172,
g0002,WT,drugA,10,16,3,1138.7983,
g0002,WT,drugA,20,16,1,1315.7418,
g0002,WT,drugA,20,16,2,1624.4762,
g0002,WT,drugA,20,16,3,1458.0709,
g0002,WT,drugA,40,16,1,2554.3082,
g0002,WT,drugA,40,16,2,2112.5619,
g0002,WT,drugA,40,16,3,1800.3613,
g0002,WT,drugA,80,16,1,3669.6779,
g0002,WT,drugA,80,16,2,3826.7526,
g0002,WT,drugA,80,16,3,3737.5425,
g0002,WT,drugB,1.25,16,1,1332.4075,
g0002,WT,drugB,1.25,16,2,1274.7509,
g0002,WT,drugB,1.25,16,3,1428.8882,
g0002,WT,drugB,2.5,16,1,1220.6033,
g0002,WT,drugB,2.5,16,2,1098.0795,
g0002,WT,drugB,2.5,16,3,1142.4349,
g0002,WT,drugB,5,16,1,1413.7525,
g0002,WT,drugB,5,16,2,1297.6937,
g0002,WT,drugB,5,16,3,1287.9542,
g0002,WT,drugB,10,16,1,1320.8753,
g0002,WT,drugB,10,16,2,1410.1545,
g0002,WT,drugB,10,16,3,1450.0669,
g0002,WT,drugB,20,16,1,1330.1309,
g0002,WT,drugB,20,16,2,1811.6243,
g0002,WT,drugB,20,16,3,1887.1719,
g0002,WT,drugB,40,16,1,2150.3349,
g0002,WT,drugB,40,16,2,1730.398,
g0002,WT,drugB,40,16,3,1758.7362,
g0002,WT,drugB,80,16,1,2832.2619,
g0002,WT,drugB,80,16,2,3825.2173,
g0002,WT,drugB,80,16,3,4019.9096,
g0002,WT,DMSO,0,16,1,1062.8236,
g0002,WT,DMSO,0,16,2,1057.3435,
g0002,WT,DMSO,0,16,3,1052.8504,
g0002,WT,drugA,1.25,24,1,1076.0967,
g0002,WT,drugA,1.25,24,2,1236.3032,
g0002,WT,drugA,1.25,24,3,1361.6069,
g0002,WT,drugA,2.5,24,1,1306.3135,
g0002,WT,drugA,2.5,24,2,1362.4837,
g0002,WT,drugA,2.5,24,3,1188.2614,
g0002,WT,drugA,5,24,1,1302.4538,
g0002,WT,drugA,5,24,2,1222.0808,
g0002,WT,drugA,5,24,3,1367.9383,
g0002,WT,drugA,10,24,1,1249.0088,
g0002,WT,drugA,10,24,3,1326.4779,
g0002,WT,drugA,20,24,1,2067.5257,
g0002,WT,drugA,20,24,2,1902.8391,
g0002,WT,drugA,20,24,3,1677.3662,
g0002,WT,drugA,40,24,1,2925.673,
g0002,WT,drugA,40,24,2,2519.1131,
g0002,WT,drugA,40,24,3,3019.5312,
g0002,WT,drugA,80,24,1,7139.8972,
g0002,WT,drugA,80,24,2,6053.0671,
g0002,WT,drugA,80,24,3,5349.3668,
g0002,WT,drugB,1.25,24,1,1182.0779,
g0002,WT,drugB,1.25,24,2,1159.3493,
g0002,WT,drugB,1.25,24,3,1278.4791,
g0002,WT,drugB,2.5,24,1,1031.1536,
g0002,WT,drugB,2.5,24,2,1148.4766,
g0002,WT,drugB,2.5,24,3,1110.4542,
g0002,WT,drugB,5,24,1,1209.7597,
g0002,WT,drugB,5,24,2,1319.6714,
g0002,WT,drugB,5,24,3,1423.5965,
g0002,WT,drugB,10,24,1,1443.7171,
g0002,WT,drugB,10,24,2,1449.972,
g0002,WT,drugB,10,24,3,1515.3096,
g0002,WT,drugB,20,24,1,2305.5877,
g0002,WT,drugB,20,24,2,1421.8913,
g0002,WT,drugB,20,24,3,1837.4802,
g0002,WT,drugB,40,24,1,2572.3582,
g0002,WT,drugB,40,24,2,2248.7428,
g0002,WT,drugB,40,24,3,2915.1433,
g0002,WT,drugB,80,24,1,6492.6672,
g0002,WT,drugB,80,24,2,6141.0445,
g0002,WT,drugB,80,24,3,6266.9687,
g0002,WT,DMSO,0,24,1,1215.4863,
g0002,WT,DMSO,0,24,2,1250.2605,
g0002,WT,DMSO,0,24,3,1204.1567,
g0002,mutant,drugA,1.25,0,1,1241.9642,
g0002,mutant,drugA,1.25,0,2,1248.2951,
g0002,mutant,drugA,1.25,0,3,1452.2557,
g0002,mutant,drugA,2.5,0,1,983.3756,
g0002,mutant,drugA,2.5,0,2,1045.6364,
g0002,mutant,drugA,2.5,0,3,1011.2817,
g0002,mutant,drugA,5,0,1,1096.7427,
g0002,mutant,drugA,5,0,2,1223.0245,
g0002,mutant,drugA,5,0,3,1165.4932,
g0002,mutant,drugA,10,0,1,1003.0126,
g0002,mutant,drugA,10,0,2,1198.0672,
g0002,mutant,drugA,10,0,3,1145.2909,
g0002,mutant,drugA,20,0,1,1139.8273,
g0002,mutant,drugA,20,0,2,1336.1951,
g0002,mutant,drugA,20,0,3,1172.5129,
g0002,mutant,drugA,40,0,1,1019.9025,
g0002,mutant,drugA,40,0,2,1131.7773,
g0002,mutant,drugA,40,0,3,1389.1913,
g0002,mutant,drugA,80,0,1,1070.5896,
g0002,mutant,drugA,80,0,2,1037.2965,
g0002,mutant,drugA,80,0,3,1141.9835,
g0002,mutant,drugB,1.25,0,1,1051.7737,
g0002,mutant,drugB,1.25,0,2,1075.7523,
g0002,mutant,drugB,1.25,0,3,1161.1963,
g0002,mutant,drugB,2.5,0,1,1133.0511,
g0002,mutant,drugB,2.5,0,2,1102.0225,
g0002,mutant,drugB,2.5,0,3,1234.2941,
g0002,mutant,drugB,5,0,1,1105.2688,
g0002,mutant,drugB,5,0,2,1092.4938,
g0002,mutant,drugB,5,0,3,1212.0002,
g0002,mutant,drugB,10,0,1,1262.1871,
g0002,mutant,drugB,10,0,2,1209.1358,
g0002,mutant,drugB,10,0,3,1255.3049,
g0002,mutant,drugB,20,0,1,1069.3742,
g0002,mutant,drugB,20,0,3,1284.6058,
g0002,mutant,drugB,40,0,1,1039.1271,
g0002,mutant,drugB,40,0,2,1199.3936,
g0002,mutant,drugB,40,0,3,1163.8339,
g0002,mutant,drugB,80,0,1,1125.0763,
g0002,mutant,drugB,80,0,2,1165.2903,
g0002,mutant,drugB,80,0,3,1083.8779,
g0002,mutant,DMSO,0,0,1,1430.6971,
g0002,mutant,DMSO,0,0,2,1377.9728,
g0002,mutant,DMSO,0,0,3,1340.5271,
g0002,mutant,drugA,1.25,2,2,1077.0164,
g0002,mutant,drugA,1.25,2,3,1333.761,
g0002,mutant,drugA,2.5,2,1,1076.8889,
g0002,mutant,drugA,2.5,2,2,955.261,
g0002,mutant,drugA,2.5,2,3,1183.8775,
g0002,mutant,drugA,5,2,1,1120.9857,
g0002,mutant,drugA,5,2,2,1316.15,
g0002,mutant,drugA,5,2,3,1290.7998,
g0002,mutant,drugA,10,2,1,962.3778,
g0002,mutant,drugA,10,2,2,1350.6889,
g0002,mutant,drugA,10,2,3,839.1606,
g0002,mutant,drugA,20,2,1,1171.1489,
g0002,mutant,drugA,20,2,2,1139.7901,
g0002,mutant,drugA,20,2,3,1133.8033,
g0002,mutant,drugA,40,2,1,1010.6688,
g0002,mutant,drugA,40,2,2,1335.1155,
g0002,mutant,drugA,40,2,3,1005.7575,
g0002,mutant,drugA,80,2,1,1217.4283,
g0002,mutant,drugA,80,2,2,1400.4394,
g0002,mutant,drugA,80,2,3,982.9896,
g0002,mutant,drugB,1.25,2,1,1197.5287,
g0002,mutant,drugB,1.25,2,2,1023.5216,
g0002,mutant,drugB,1.25,2,3,1277.7357,
g0002,mutant,drugB,2.5,2,1,1340.3792,
g0002,mutant,drugB,2.5,2,3,1028.4482,
g0002,mutant,drugB,5,2,1,1247.0734,
g0002,mutant,drugB,5,2,2,1180.0171,
g0002,mutant,drugB,5,2,3,1112.0098,
g0002,mutant,drugB,10,2,1,1274.8717,
g0002,mutant,drugB,10,2,2,1181.4744,
g0002,mutant,drugB,10,2,3,1378.9721,
g0002,mutant,drugB,20,2,1,1142.6694,
g0002,mutant,drugB,20,2,2,975.6926,
g0002,mutant,drugB,20,2,3,1206.9135,
g0002,mutant,drugB,40,2,1,1103.482,
g0002,mutant,drugB,40,2,2,1196.8827,
g0002,mutant,drugB,40,2,3,1368.8498,
g0002,mutant,drugB,80,2,1,1257.6598,
g0002,mutant,drugB,80,2,2,1332.5463,
g0002,mutant,drugB,80,2,3,1107.3897,
g0002,mutant,DMSO,0,2,1,949.7551,
g0002,mutant,DMSO,0,2,2,1013.5087,
g0002,mutant,DMSO,0,2,3,1053.6951,
g0002,mutant,drugA,1.25,4,1,1143.314,
g0002,mutant,drugA,1.25,4,2,1331.6688,
g0002,mutant,drugA,1.25,4,3,1313.4143,
g0002,mutant,drugA,2.5,4,1,947.1898,
g0002,mutant,drugA,2.5,4,2,1110.2416,
g0002,mutant,drugA,2.5,4,3,908.9159,
g0002,mutant,drugA,5,4,1,1211.6483,
g0002,mutant,drugA,5,4,2,1180.4635,
g0002,mutant,drugA,5,4,3,1234.1713,
g0002,mutant,drugA,10,4,1,1301.5481,
g0002,mutant,drugA,10,4,2,1229.0969,
g0002,mutant,drugA,10,4,3,1144.2906,
g0002,mutant,drugA,20,4,1,1299.9722,
g0002,mutant,drugA,20,4,2,1063.9569,
g0002,mutant,drugA,20,4,3,1565.1628,
g0002,mutant,drugA,40,4,1,1236.0919,
g0002,mutant,drugA,40,4,2,1271.4355,
g0002,mutant,drugA,40,4,3,1304.4178,
g0002,mutant,drugA,80,4,1,1374.7839,
g0002,mutant,drugA,80,4,2,1187.8029,
g0002,mutant,drugA,80,4,3,1200.779,
g0002,mutant,drugB,1.25,4,1,1153.5723,
g0002,mutant,drugB,1.25,4,2,1266.4233,
g0002,mutant,drugB,1.25,4,3,1092.1358,
g0002,mutant,drugB,2.5,4,2,1061.6037,
g0002,mutant,drugB,2.5,4,3,1317.4576,
g0002,mutant,drugB,5,4,1,992.9297,
g0002,mutant,drugB,5,4,2,1033.8463,
g0002,mutant,drugB,5,4,3,1044.4199,
g0002,mutant,drugB,10,4,1,973.1971,
g0002,mutant,drugB,10,4,2,1247.5313,
g0002,mutant,drugB,10,4,3,1298.9385,
g0002,mutant,drugB,20,4,1,1385.0662,
g0002,mutant,drugB,20,4,2,1278.2255,
g0002,mutant,drugB,20,4,3,1021.9822,
g0002,mutant,drugB,40,4,1,1246.0812,
g0002,mutant,drugB,40,4,2,1175.3509,
g0002,mutant,drugB,40,4,3,1289.9978,
g0002,mutant,drugB,80,4,1,1597.7939,
g0002,mutant,drugB,80,4,2,1161.8933,
g0002,mutant,drugB,80,4,3,1473.0315,
g0002,mutant,DMSO,0,4,1,1073.1783,
g0002,mutant,DMSO,0,4,2,1173.3084,
g0002,mutant,DMSO,0,4,3,988.149,
g0002,mutant,drugA,1.25,8,1,1193.6216,
g0002,mutant,drugA,1.25,8,2,1057.2608,
g0002,mutant,drugA,1.25,8,3,1335.2685,
g0002,mutant,drugA,2.5,8,1,1228.6218,
g0002,mutant,drugA,2.5,8,2,1151.5004,
g0002,mutant,drugA,2.5,8,3,1122.3585,
g0002,mutant,drugA,5,8,1,1122.7184,
g0002,mutant,drugA,5,8,2,1343.8744,
g0002,mutant,drugA,5,8,3,1067.865,
g0002,mutant,drugA,10,8,1,1142.5887,
g0002,mutant,drugA,10,8,2,1250.0838,
g0002,mutant,drugA,10,8,3,1215.6321,
g0002,mutant,drugA,20,8,1,1412.0819,
g0002,mutant,drugA,20,8,2,1222.6447,
g0002,mutant,drugA,20,8,3,1322.104,
g0002,mutant,drugA,40,8,1,1201.5543,
g0002,mutant,drugA,40,8,2,1228.4866,
g0002,mutant,drugA,40,8,3,1302.2256,
g0002,mutant,drugA,80,8,1,1352.7413,
g0002,mutant,drugA,80,8,2,1440.1618,
g0002,mutant,drugA,80,8,3,1384.8069,
g0002,mutant,drugB,1.25,8,1,1160.5635,
g0002,mutant,drugB,1.25,8,2,1194.449,
g0002,mutant,drugB,1.25,8,3,1248.097,
g0002,mutant,drugB,2.5,8,1,1082.9534,
g0002,mutant,drugB,2.5,8,2,1173.156,
g0002,mutant,drugB,2.5,8,3,1080.2181,
g0002,mutant,drugB,5,8,1,1253.7834,
g0002,mutant,drugB,5,8,2,1139.2683,
g0002,mutant,drugB,5,8,3,924.1388,
g0002,mutant,drugB,10,8,1,1302.624,
g0002,mutant,drugB,10,8,2,1264.2592,
g0002,mutant,drugB,10,8,3,1251.8261,
g0002,mutant,drugB,20,8,1,1155.5609,
g0002,mutant,drugB,20,8,2,1085.3854,
g0002,mutant,drugB,20,8,3,1331.7157,
g0002,mutant,drugB,40,8,1,1557.8292,
g0002,mutant,drugB,40,8,2,1293.7217,
g0002,mutant,drugB,40,8,3,1152.2368,
g0002,mutant,drugB,80,8,1,1462.8635,
g0002,mutant,drugB,80,8,2,1606.0555,
g0002,mutant,drugB,80,8,3,1488.27,
g0002,mutant,DMSO,0,8,1,1224.4661,
g0002,mutant,DMSO,0,8,2,1165.8655,
g0002,mutant,DMSO,0,8,3,1210.0557,
g0002,mutant,drugA,1.25,16,1,1092.555,
g0002,mutant,drugA,1.25,16,2,1406.8392,
g0002,mutant,drugA,1.25,16,3,1053.4821,
g0002,mutant,drugA,2.5,16,1,1333.6197,
g0002,mutant,drugA,2.5,16,3,1107.5805,
g0002,mutant,drugA,5,16,1,1165.1273,
g0002,mutant,drugA,5,16,2,1389.0173,
g0002,mutant,drugA,5,16,3,1090.0482,
g0002,mutant,drugA,10,16,1,1117.6276,
g0002,mutant,drugA,10,16,2,1364.7805,
g0002,mutant,drugA,10,16,3,1214.3222,
g0002,mutant,drugA,20,16,1,1039.1997,
g0002,mutant,drugA,20,16,2,1244.0965,
g0002,mutant,drugA,20,16,3,1045.2267,
g0002,mutant,drugA,40,16,1,1346.1027,
g0002,mutant,drugA,40,16,2,1326.4113,
g0002,mutant,drugA,40,16,3,1314.6871,
g0002,mutant,drugA,80,16,1,1771.4362,
g0002,mutant,drugA,80,16,2,1566.0169,
g0002,mutant,drugA,80,16,3,1769.2655,
g0002,mutant,drugB,1.25,16,1,1105.9321,
g0002,mutant,drugB,1.25,16,2,1254.8189,
g0002,mutant,drugB,1.25,16,3,1151.1751,
g0002,mutant,drugB,2.5,16,1,1096.1358,
g0002,mutant,drugB,2.5,16,2,1462.3557,
g0002,mutant,drugB,2.5,16,3,1348.3659,
g0002,mutant,drugB,5,16,1,1265.8501,
g0002,mutant,drugB,5,16,2,1320.7003,
g0002,mutant,drugB,5,16,3,1086.3911,
g0002,mutant,drugB,10,16,1,1139.8635,
g0002,mutant,drugB,10,16,2,1381.21,
g0002,mutant,drugB,10,16,3,1311.5336,
g0002,mutant,drugB,20,16,1,1189.7983,
g0002,mutant,drugB,20,16,2,1320.5138,
g0002,mutant,drugB,20,16,3,1117.004,
g0002,mutant,drugB,40,16,1,1364.3451,
g0002,mutant,drugB,40,16,2,1382.9556,
g0002,mutant,drugB,40,16,3,1479.8724,
g0002,mutant,drugB,80,16,1,1737.5266,
g0002,mutant,drugB,80,16,2,1681.4761,
g0002,mutant,DMSO,0,16,1,1022.7981,
g0002,mutant,DMSO,0,16,2,1285.7421,
g0002,mutant,DMSO,0,16,3,1034.5815,
g0002,mutant,drugA,1.25,24,1,1017.5048,
g0002,mutant,drugA,1.25,24,2,1068.3951,
g0002,mutant,drugA,1.25,24,3,1214.6717,
g0002,mutant,drugA,2.5,24,1,1091.2842,
g0002,mutant,drugA,2.5,24,2,1225.5096,
g0002,mutant,drugA,2.5,24,3,1139.4758,
g0002,mutant,drugA,5,24,1,1047.16,
g0002,mutant,drugA,5,24,2,1300.8609,
g0002,mutant,drugA,5,24,3,1152.3379,
g0002,mutant,drugA,10,24,1,1298.6377,
g0002,mutant,drugA,10,24,2,1388.1301,
g0002,mutant,drugA,10,24,3,1292.6518,
g0002,mutant,drugA,20,24,1,1244.5547,
g0002,mutant,drugA,20,24,2,1353.8754,
g0002,mutant,drugA,20,24,3,1228.8927,
g0002,mutant,drugA,40,24,1,1616.8651,
g0002,mutant,drugA,40,24,2,1566.8119,
g0002,mutant,drugA,40,24,3,1363.9548,
g0002,mutant,drugA,80,24,1,2049.4838,
g0002,mutant,drugA,80,24,2,1834.4378,
g0002,mutant,drugA,80,24,3,2129.1139,
g0002,mutant,drugB,1.25,24,1,1115.5584,
g0002,mutant,drugB,1.25,24,2,1225.093,
g0002,mutant,drugB,1.25,24,3,1079.4132,
g0002,mutant,drugB,2.5,24,1,1126.2982,
g0002,mutant,drugB,2.5,24,2,1186.2842,
g0002,mutant,drugB,2.5,24,3,1301.5544,
g0002,mutant,drugB,5,24,1,1215.5724,
g0002,mutant,drugB,5,24,2,1161.1556,
g0002,mutant,drugB,5,24,3,1029.6443,
g0002,mutant,drugB,10,24,1,1418.5541,
g0002,mutant,drugB,10,24,2,1522.0459,
g0002,mutant,drugB,10,24,3,1014.9802,
g0002,mutant,drugB,20,24,1,1373.6261,
g0002,mutant,drugB,20,24,2,1408.8417,
g0002,mutant,drugB,20,24,3,1383.1343,
g0002,mutant,drugB,40,24,1,1853.9948,
g0002,mutant,drugB,40,24,2,1217.1547,
g0002,mutant,drugB,40,24,3,1605.3866,
g0002,mutant,drugB,80,24,1,1905.2467,
g0002,mutant,drugB,80,24,2,2297.9492,
g0002,mutant,drugB,80,24,3,2140.5398,
g0002,mutant,DMSO,0,24,1,1032.9318,
g0002,mutant,DMSO,0,24,2,1033.7491,
g0002,mutant,DMSO,0,24,3,1288.5507,
g0003,WT,drugA,1.25,0,1,442.2032,
g0003,WT,drugA,1.25,0,2,345.5956,
g0003,WT,drugA,1.25,0,3,350.0568,
g0003,WT,drugA,2.5,0,1,336.686,
g0003,WT,drugA,2.5,0,2,329.2513,
g0003,WT,drugA,2.5,0,3,412.5389,
g0003,WT,drugA,5,0,1,407.8663,
g0003,WT,drugA,5,0,2,383.8653,
g0003,WT,drugA,5,0,3,378.3878,
g0003,WT,drugA,10,0,1,459.0623,
g0003,WT,drugA,10,0,2,350.2021,
g0003,WT,drugA,10,0,3,418.1531,
g0003,WT,drugA,20,0,1,383.6284,
g0003,WT,drugA,20,0,2,438.3911,
g0003,WT,drugA,20,0,3,340.0281,
g0003,WT,drugA,40,0,1,308.899,
g0003,WT,drugA,40,0,3,495.0004,
g0003,WT,drugA,80,0,1,413.4676,
g0003,WT,drugA,80,0,2,364.6388,
g0003,WT,drugA,80,0,3,324.5885,
g0003,WT,drugB,1.25,0,1,391.8179,
g0003,WT,drugB,1.25,0,2,373.9409,
g0003,WT,drugB,1.25,0,3,383.3642,
g0003,WT,drugB,2.5,0,1,477.3937,
g0003,WT,drugB,2.5,0,2,453.901,
g0003,WT,drugB,2.5,0,3,408.0182,
g0003,WT,drugB,5,0,1,423.5742,
g0003,WT,drugB,5,0,2,363.3347,
g0003,WT,drugB,5,0,3,366.4418,
g0003,WT,drugB,10,0,2,371.9352,
g0003,WT,drugB,10,0,3,416.5727,
g0003,WT,drugB,20,0,1,365.4074,
g0003,WT,drugB,20,0,2,420.0377,
g0003,WT,drugB,20,0,3,426.5948,
g0003,WT,drugB,40,0,1,428.8796,
g0003,WT,drugB,40,0,2,391.491,
g0003,WT,drugB,40,0,3,353.737,
g0003,WT,drugB,80,0,1,435.0659,
g0003,WT,drugB,80,0,2,412.0134,
g0003,WT,drugB,80,0,3,372.4039,
g0003,WT,DMSO,0,0,1,372.438,
g0003,WT,DMSO,0,0,2,345.5625,
g0003,WT,DMSO,0,0,3,420.0007,
g0003,WT,drugA,1.25,2,1,410.6172,
g0003,WT,drugA,1.25,2,2,370.267,
g0003,WT,drugA,1.25,2,3,339.9321,
g0003,WT,drugA,2.5,2,1,378.27,
g0003,WT,drugA,2.5,2,2,465.1676,
g0003,WT,drugA,2.5,2,3,346.254,
g0003,WT,drugA,5,2,1,345.5017,
g0003,WT,drugA,5,2,2,410.1216,
g0003,WT,drugA,5,2,3,349.2541,
g0003,WT,drugA,10,2,1,415.5322,
g0003,WT,drugA,10,2,2,391.782,
g0003,WT,drugA,10,2,3,375.4918,
g0003,WT,drugA,20,2,1,425.4844,
g0003,WT,drugA,20,2,2,437.2302,
g0003,WT,drugA,20,2,3,457.1167,
g0003,WT,drugA,40,2,1,348.5836,
g0003,WT,drugA,40,2,2,461.088,
g0003,WT,drugA,40,2,3,532.4271,
g0003,WT,drugA,80,2,1,359.4906,
g0003,WT,drugA,80,2,2,456.1467,
g0003,WT,drugA,80,2,3,440.4192,
g0003,WT,drugB,1.25,2,1,376.2943,
g0003,WT,drugB,1.25,2,2,462.7894,
g0003,WT,drugB,1.25,2,3,397.491,
g0003,WT,drugB,2.5,2,1,395.3172,
g0003,WT,drugB,2.5,2,2,367.36,
g0003,WT,drugB,2.5,2,3,331.6749,
g0003,WT,drugB,5,2,1,335.8559,
g0003,WT,drugB,5,2,2,342.768,
g0003,WT,drugB,5,2,3,367.9429,
g0003,WT,drugB,10,2,1,410.1684,
g0003,WT,drugB,10,2,2,409.9053,
g0003,WT,drugB,10,2,3,452.6107,
g0003,WT,drugB,20,2,1,436.3448,
g0003,WT,drugB,20,2,2,455.6634,
